2026-08-08 01:43	DESKTOP-BT7ML7I	SK_k20_s3	cat	2023	2024	3	569	566.47	864.98	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 20 --tag SK_k20
2026-08-08 01:45	DESKTOP-BT7ML7I	SK_k20_s4	cat	2023	2024	4	900	592.59	878.62	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 20 --tag SK_k20
2026-08-08 01:45	HS-GPU	SC_tek100_s3	cat	2023	2024	3	1078	574.09	875.85	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k 100 --tag SC_tek100
2026-08-08 01:47	DESKTOP-BT7ML7I	SK_k20_s5	cat	2023	2024	5	701	587.58	868.48	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 20 --tag SK_k20
2026-08-08 01:47	HS-GPU	SC_tek100_s4	cat	2023	2024	4	941	586.14	882.06	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k 100 --tag SC_tek100
2026-08-08 01:49	DESKTOP-BT7ML7I	SK_k20_s6	cat	2023	2024	6	700	582.46	872.56	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 20 --tag SK_k20
2026-08-08 01:50	DESKTOP-BT7ML7I	SK_k20_s8	cat	2023	2024	8	611	590.73	872.19	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 20 --tag SK_k20
2026-08-08 01:50	HS-GPU	SC_tek100_s5	cat	2023	2024	5	995	584.89	882.58	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-k 80 --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --te-k 100 --tag SC_tek100
2026-08-08 01:52	DESKTOP-BT7ML7I	SK_k20_s13	cat	2023	2024	13	582	588.65	863.42	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 20 --tag SK_k20
2026-08-08 01:53	DESKTOP-BT7ML7I	SK_k30_s3	cat	2023	2024	3	570	575.44	868.22	--model cat --feat-v2 --te p,pc,ph,b,pi --te-dev --feat-std --std-to-prior --std-season-prior --feat-domain --feat-skill-pc --lr 0.01 --es 500 --depth 8 --l2 10 --refit-mult 1.5 --drop-f-pre 2022 --val-season 2023 --test-season 2024 --seeds 3,4,5,6,8,13 --std-k 30 --tag SK_k30
